x,y,z,_,_,_,u,v,w,p,q,r
0.9717830494062745,0.3915321280802402,0.4928666546291012,0.999891676593783,0.011233107709536389,-0.009488579790691749,-0.0006474744902548489,0.09073799541398347,-0.24582853300297686,0.00576379143581877,-0.030139349856208413,0.001252683436361394,0.0017545261783515871
0.9726811111811863,0.38906287304923637,0.49292438633549085,0.9998934400907974,0.011080457376652093,-0.00948273775797439,-0.0006400096318853966,0.08887455609430034,-0.24801748204951382,0.005782664919637194,-0.03089527438841128,0.0010845784674448384,0.0017846626481286953
0.9735605443810359,0.3865718797241941,0.4929823000100797,0.9998952137175359,0.010924029918816816,-0.00947771988379356,-0.0006324404325436756,0.08701225347253892,-0.2501760683399297,0.005800185735600891,-0.03164947699357692,0.0009225891565347014,0.0018142408013353119
0.9744213595722234,0.384059455427233,0.4930403822804264,0.999896995870412,0.01076383733265465,-0.009473495590828685,-0.000624769151069976,0.08515092842930935,-0.25230355335781524,0.005816384626488187,-0.03240061742055206,0.0007667052157019545,0.0018432352391219025
0.9752635657598901,0.3815259148516427,0.49309862007502075,0.9998987848341988,0.010599898469250716,-0.009470034469756316,-0.0006169981167243896,0.08329042782651093,-0.2543992016097096,0.005831291028438249,-0.03314729415404588,0.0006168709893223691,0.0018716218373828089
0.976087170447454,0.3789715800248619,0.49315700061343903,0.9999005787917881,0.010432238702909337,-0.009467306294427819,-0.0006091297239383953,0.08143060445135702,-0.2564622819724767,0.0058449337159538544,-0.03388829945577975,0.0004730700525812935,0.0018993787045804924
0.9768921796957551,0.37639678025867823,0.493215511397697,0.999902375837695,0.01026088932229503,-0.009465280945347022,-0.0006011664278834105,0.07957131699748105,-0.25849206889279597,0.00585734039665069,-0.03462247540003669,0.00033527723287928544,0.0019264855439435722
0.9776785981820163,0.3738018520878144,0.4932741401996453,0.9999041739835862,0.010085887496517622,-0.009463928532146204,-0.0005931107385036442,0.07771243004002178,-0.260487843529192,0.005868537324478022,-0.035348627794412536,0.00020342711710069291,0.001952923551614076
0.978446429258352,0.37118713919706264,0.4933328750481623,0.9999059711698445,0.009907275742153318,-0.009463219428944892,-0.0005849652115197004,0.07585381397348276,-0.26244889488403855,0.005878549646369313,-0.03606581189970278,7.7480303498787e-5,0.001978678230206107
0.9791956750096901,0.36855299233783223,0.49339170422012235,0.9999077652766016,0.00972510151764279,-0.00946312420447774,-0.000576732446281809,0.07399534495951525,-0.2643745207930209,0.005887401810645321,-0.03677299581206517,-4.2600759922154736e-5,0.0020037329129962245
0.9799263363113522,0.36589976923500495,0.4934506162285815,0.9999095541313657,0.0095394171685732,-0.009463613537337502,-0.0005684150889222116,0.07213690491156621,-0.26626402888569606,0.005895116601889585,-0.03746925674803993,-0.00015682160684649208,0.0020280717459068977
0.9806384128863166,0.3632278344841625,0.4935095998139858,0.9999113355155524,0.009350279800621161,-0.009464658336670956,-0.0005600158253271538,0.07027838143982994,-0.26811673754801946,0.005901716710512691,-0.03815361360092007,-0.00026526807666002466,0.0020516818448545193
0.9813319033620096,0.3605375594395355,0.49356864393444294,0.999913107171589,0.009157750937899,-0.009466230018064218,-0.0005515373632832795,0.06841966780713289,-0.2699319768086763,0.005907222975884464,-0.03882528014181188,-0.0003680560659201453,0.0020745568270238613
0.9820068053265589,0.3578293220936973,0.49362773773426255,0.9999148668131473,0.008961896142788639,-0.00946830046283787,-0.0005429824282734909,0.06656066287565263,-0.2717090891026103,0.0059116517971284826,-0.03948342735791708,-0.00046525520257585895,0.0020966867197941474
0.9826631153832794,0.35510350694857407,0.4936868705608202,0.9999166121454142,0.008762783910506708,-0.009470841558278502,-0.0005343537714402132,0.06470127082042934,-0.27344743021949525,0.00591502738776974,-0.04012771136795982,-0.0005567977170051232,0.0021180644367627443
0.9833008292054265,0.35236050488086357,0.49374603196151023,0.9999183408670677,0.008560485922826667,-0.009473825315640129,-0.0005256541681770379,0.06284140145044856,-0.27514636951993793,0.005917365537609698,-0.04075720165831017,-0.0006428003937323689,0.0021386800423995244
0.9839199415922139,0.3496007130025456,0.49380521159734947,0.999920050662693,0.008355078013092154,-0.009477224412052442,-0.0005168864055858864,0.06098097012662892,-0.2768052907230936,0.005918673180411771,-0.04137116818842416,-0.0007234120139366681,0.002158529678517859
0.9845204465210333,0.34682453451123574,0.4938643992943699,0.9999217392227241,0.008146638787667228,-0.00948101197861534,-0.0005080532721462432,0.05911989710882147,-0.27842359307185005,0.005918976385871068,-0.041969231899333125,-0.000798664821431823,0.0021776119398534133
0.985102337198926,0.34403237853516433,0.4939235850886407,0.9999234042575971,0.007935248933747493,-0.009485161252353014,-0.0004991575648536868,0.057258108063627126,-0.28000069126890803,0.005918291092975269,-0.042550939752652964,-0.000868568530016598,0.0021959215193461607
0.9856656061158703,0.3412246599758094,0.49398275916054724,0.9999250434993788,0.007720991456159854,-0.009489645705305107,-0.0004902020879840924,0.05539553390422908,-0.2815360160378268,0.005916630227445875,-0.04311581795025541,-0.0009332069770936491,0.002213457014571569
0.9862102450967202,0.33840179934523745,0.49404191181528495,0.9999266547052116,0.0075039516008428685,-0.009494439264461979,-0.00048118964063169844,0.053532110677797055,-0.28302901461054675,0.005914005827186963,-0.043663443978111297,-0.000992677829037343,0.0022302190445983527
0.9867362453510321,0.3355642225981735,0.4941010335227425,0.9999282356558096,0.007284216686444212,-0.00949951711542204,-0.0004721229696705477,0.05166777923651086,-0.2844791512903571,0.005910438794481049,-0.0441934110581105,-0.0010473862846362174,0.0022462279591108514
0.9872435975222699,0.3327123609613465,0.494160114872505,0.9999297841684723,0.007061875741587606,-0.009504855094074251,-0.00046300479862963794,0.049802485488496105,-0.28588590743021575,0.005905932168741295,-0.044705442027230036,-0.0010971868406160696,0.0022614721923727215
0.9877322917359956,0.3298466507596222,0.49421914651832044,0.9999312981129646,0.006837019117048335,-0.009510428744194407,-0.0004538378746853506,0.04793617995494841,-0.2872487820923797,0.005900495746537453,-0.045199285628088254,-0.0011421079303136066,0.0022759519113100092
0.9882023176467079,0.32696753323820654,0.4942781192111617,0.9999327754109858,0.006609738300741103,-0.009516213908269235,-0.00044462493297251133,0.04606881789225904,-0.28856729218357957,0.005894139179680969,-0.045674738439329156,-0.001182240308044255,0.002289672253403766
0.9886536644850469,0.3240754543833377,0.4943370237838584,0.9999342140362582,0.006380125811375443,-0.009522187166862303,-0.000435368672750682,0.04420035924839427,-0.28984097262439784,0.005886869191111194,-0.04613159156358356,-0.001217788112459746,0.00230264442374509
0.9890863211032405,0.321170864740715,0.49439585116001816,0.9999356120248271,0.006148274730582796,-0.009528325415112443,-0.0004260717726682165,0.042330768382664696,-0.2910693766198765,0.005878697217570851,-0.04656982887078633,-0.0012486728102662627,0.00231486800840709
0.989500276019729,0.3182542192328173,0.49445459236201117,0.9999369674693359,0.005914278557296543,-0.009534606850130772,-0.00041673683334126434,0.04046001413588676,-0.2922520756228177,0.0058696315785103795,-0.046989299302586024,-0.001275493391282715,0.0023263800264750898
0.9898955174622777,0.3153259769759994,0.49451323847035383,0.9999382785180734,0.005678231221743495,-0.009541011327613312,-0.0004073663592661517,0.03858806947808644,-0.29338865941957065,0.005859675587368312,-0.047389980999699065,-0.0012983139433554265,0.0023371878427327596
0.9902720334076736,0.3123866010963851,0.4945717806133249,0.9999395433983347,0.005440226939899434,-0.009547518249498432,-0.00039796287260706855,0.03671491125859536,-0.29447873627890464,0.005848835488342494,-0.04777178195805215,-0.0013168887989763298,0.00234727826386218
0.9906298116217069,0.30943655854489344,0.4946302099791572,0.9999407604266568,0.00520036044194685,-0.009554105602928844,-0.0003885289711002795,0.03484052047506154,-0.29552193298973506,0.0058371170338793,-0.04813458931646797,-0.0013308977005560083,0.002356632664055159
0.9909688397021746,0.30647631991159335,0.4946885178074666,0.9999419280119778,0.004958726782451935,-0.009560749988771988,-0.0003790673263532045,0.03296488257661301,-0.29651789494370356,0.005824524754176931,-0.04847838695619438,-0.0013401063820598009,0.002365239728292251
0.9912891051244828,0.3035063592395086,0.4947466953765944,0.9999430446470228,0.004715420942736301,-0.009567427948572394,-0.00036958060542204534,0.03108798763807357,-0.29746628615576165,0.005811061869607191,-0.048803220505231025,-0.00134472525277033,0.0023731167443104073
0.991590595287433,0.30052715383852213,0.49480473398252506,0.9999441088892225,0.004470538192935647,-0.009574117955002657,-0.000360071365037504,0.029209830200740534,-0.2983667892486547,0.005796728692653941,-0.049108928274665065,-0.0013453160021332478,0.0023802971235490768
0.9918732975555602,0.29753918409881996,0.4948626249045515,0.999945119346299,0.004224174428730674,-0.009580801962280297,-0.00035054196751444617,0.027330408756276726,-0.2992191055596897,0.005781521575806774,-0.04939542064348462,-0.0013427090634704029,0.0023868327341805885
0.9921371992922937,0.2945429333022942,0.49492035953017827,0.9999460747160637,0.003976423154319723,-0.009587462722638393,-0.0003409946865381356,0.025449724565963373,-0.30002295532962786,0.0057654658147763575,-0.04966374353638337,-0.0013363932852477431,0.002392720832367338
0.9923822878940813,0.29153888743931355,0.4949779293613814,0.9999469738252159,0.0037273753014243193,-0.00959407963401707,-0.0003314319409334606,0.02356778308203895,-0.30077807654039745,0.005748559016595288,-0.049913881245462755,-0.001325538524697704,0.002397913604075654
0.9926085508324453,0.2885275350312765,0.49503532588177374,0.9999478155811053,0.0034771215451451145,-0.009600632738813961,-0.00032185610224472357,0.021684593846276416,-0.30148422499552247,0.005730799906848967,-0.050145952006055663,-0.0013112325518058396,0.002402483190032379
0.9928159756920157,0.2855093669527695,0.4950925405859652,0.9999485989560277,0.0032257516035651967,-0.009607104678766106,-0.00031226937201059746,0.019800169853646018,-0.30214117422206044,0.00571219196359755,-0.050360219481599994,-0.0012934271272805442,0.002406436355606933
0.9930045502047875,0.2824848762557028,0.495149564974784,0.9999493230052616,0.002973354675141608,-0.009613478652480118,-0.0003026739056342372,0.01791452756403905,-0.30274871521162605,0.005692732957879713,-0.05055662773654306,-0.0012723931546155666,0.0024097905102724777
0.9931742622827384,0.2794545579942133,0.49520639054844307,0.9999499868457253,0.0027200216468380545,-0.009619740039243048,-0.0002930717523246711,0.016027686443022975,-0.30330665658194145,0.005672424999603351,-0.05073455675928484,-0.0012487316381744273,0.002412569734670764
0.9933251000468314,0.27641890904698163,0.4952630088082646,0.9999505896974435,0.002465842506410614,-0.0096258730541061,-0.00028346501544781815,0.01413966886023329,-0.303814824777412,0.005651266207466245,-0.05089498670137714,-0.001221375941344172,0.0024147331323424925
0.9934570518567309,0.2733784279416211,0.49531941131357743,0.9999511308976948,0.002210900475247291,-0.009631860595388808,-0.000273855766706331,0.012250500229585412,-0.30427306334442644,0.005629270071754365,-0.05103964397849591,-0.0011908665750492604,0.0024163616572726865
0.9935701063455489,0.27033361469145395,0.4953755895871072,0.9999516098575906,0.001955276110964808,-0.009637687099577604,-0.00026424593428651163,0.010360209776557818,-0.30468123151054377,0.00560641578635278,-0.0511678669477205,-0.0011572783710392625,0.002417446519176094
0.9936642524513648,0.26728497063711476,0.4954315350635024,0.9999520260589453,0.0016990522776575985,-0.009643337686927501,-0.000254637437128761,0.008468829246939041,-0.3050392046590221,0.0055827065465845135,-0.05127939463051873,-0.0011208096875805365,0.00241799464701737
0.9937394794389701,0.2642329982829731,0.4954872394618263,0.999952379050714,0.0014423135985407308,-0.009648798969176715,-0.0002450321478103854,0.00657639218858049,-0.3053468747127033,0.005558196044465198,-0.05137378407767501,-0.0010818585024415421,0.002418014543772063
0.9937957769310851,0.2611782011323088,0.49554269455217353,0.9999526684848751,0.0011851469453049094,-0.009654055542149521,-0.00023543212383255488,0.00468293670558238,-0.3056041500483543,0.00553284080095736,-0.05145057982507814,-0.001039220263827591,0.00241741642037732
0.9938331349417683,0.2581210835190851,0.4955978919682227,0.9999528941079224,0.000927633844623919,-0.009659091946848544,-0.0002258393291407031,0.002788502963357422,-0.3058109559725969,0.005506657018088439,-0.051512374884365435,-0.000994077917619332,0.002416350692797894
0.9938515439023984,0.25506215044795105,0.4956528234002095,0.9999530557238275,0.0006698488323437119,-0.009663895939304753,-0.000216255395590215,0.0008931341556730305,-0.30596723281488253,0.005479639808999778,-0.05155937080968033,-0.0009465349855834721,0.0024148309304726306
0.9938509946861517,0.25200190744781004,0.49570748057507696,0.999953153192135,0.00041186353719020323,-0.009668457590831417,-0.0002066817552798987,-0.0010031246273476393,-0.3060729352983398,0.005451801405620166,-0.05159252782817013,-0.0008974142290658036,0.002412937492979645
0.9938314786284649,0.24894086043131322,0.4957618552190673,0.9999531864428787,0.00015374885752079422,-0.009672767329239228,-0.00019711980377663276,-0.0029002260352183227,-0.3061280319284264,0.005423129440472111,-0.051611177629713526,-0.0008460355213632175,0.002410609436981716
0.99379298754692,0.24587951555577492,0.4958159390178445,0.999953155498464,-0.00010442278413393976,-0.009676813609467292,-0.00018757109242085692,-0.004798120924773453,-0.3061325053153736,0.005393628171419139,-0.05161537959329227,-0.0007922896600290556,0.0024078410616709704
0.9937355137615944,0.24281837908179438,0.49586972371539395,0.9999530604539015,-0.0003625800111561066,-0.009680585074527306,-0.00017803714933565336,-0.006696757946206444,-0.3060863521574142,0.005363305009639449,-0.05160549249228715,-0.0007363611030610991,0.002404653516053316
0.9936590501190913,0.2397579572334967,0.4959232010342005,0.9999529014891668,-0.000620651975441375,-0.009684069169289029,-0.00016851957339405351,-0.008596083104779448,-0.30598958303543233,0.00533214824937273,-0.051581369193258376,-0.0006775860886223164,0.002401001775134004
0.9935635900149216,0.23669875606035778,0.4959763627611042,0.9999526788323296,-0.0008785704959935881,-0.009687255681695456,-0.0001590197753214629,-0.010496040690234004,-0.30584222220802854,0.0053001824705592344,-0.0515442226153173,-0.0006175658072691489,0.0023970180584236313
0.9934491274128562,0.2336412813038694,0.49602920078768803,0.9999523927619289,-0.001136269828376068,-0.009690136152386349,-0.0001495390199180414,-0.012396572817971093,-0.3056443069361765,0.00526740404514546,-0.051493813598242504,-0.0005554003605289337,0.002392639486780825
0.9933156568641734,0.23058603826850932,0.49608170700519905,0.9999520436422077,-0.001393684517699419,-0.009692700201548917,-0.00014007869376522268,-0.01429761980823357,-0.30539588735153805,0.005233816539588818,-0.05143049756399841,-0.0004912213684383328,0.0023878837218666354
0.9931631735269753,0.22753353169400495,0.49613387333871717,0.9999516318956664,-0.001650750847771633,-0.009694938060215295,-0.0001306401202415152,-0.01619911999592089,-0.3050970262156531,0.005199423157823815,-0.051354614090363085,-0.00042514165609322947,0.0023827667811212603
0.9929916731854703,0.22448426563071264,0.4961856917438096,0.9999511580014996,-0.0019074067711448111,-0.009696840489258698,-0.00012122456565275035,-0.018101009841996606,-0.3047477985866416,0.005164226797054226,-0.05126649063956216,-0.0003572604411133065,0.00237730348586049
0.9928011522681671,0.2214387433182767,0.49623715420632397,0.9999506224940237,-0.0021635918510560567,-0.00969839870504901,-0.00011183324484964776,-0.02000322404034168,-0.3043482914960671,0.005128230619766252,-0.05116644358405396,-0.00028766080942973615,0.002371507292334976
0.9925916078650231,0.21839746706748375,0.4962882527508702,0.9999500259616322,-0.0024192472006606034,-0.009699604257884374,-0.00010246733038404122,-0.02190569561808491,-0.3038986036330809,0.0050914392194589455,-0.05105477611244828,-0.00021639334423352943,0.0023653891065313114
0.9923630377438344,0.21536093814520582,0.4963389794546816,0.9999493690450563,-0.002674315474224888,-0.009700448975275932,-9.312795703893527e-5,-0.023808355989327876,-0.30339884504092185,0.0050538585307263245,-0.05093180108544751,-0.00014351844347480357,0.002358960502411352
0.9921154403662595,0.21232965666234435,0.49638932645142037,0.9999486524338613,-0.0029287409067855564,-0.009700925071767523,-8.381621428029794e-5,-0.025711134980042245,-0.30284913681882136,0.005015493907950441,-0.05079783751377054,-6.913063308913687e-5,0.0023522353686809
0.9918488149032091,0.20930412146483282,0.4964392859309447,0.999947876865528,-0.0031824692019944865,-0.00970102503399454,-7.453315524568454e-5,-0.027613960922706886,-0.3022496108130465,0.0049763512390595815,-0.05065315342861316,6.755677800079245e-6,0.002345221288483781
0.9915631612484856,0.20628483002799167,0.4964888501968638,0.9999470431164615,-0.0034354480346762946,-0.009700742136535689,-6.527975933199149e-5,-0.029516760932051935,-0.3016004092345745,0.004936447388852436,-0.05049826869599629,8.383954327327711e-5,0.0023379483048231895
0.9912584800332314,0.2032722783538636,0.4965380116114414,0.9999461520057601,-0.0036876264159084546,-0.009700069994934338,-5.6056967177644634e-5,-0.03141946043656408,-0.3009016844861264,0.004895777226276368,-0.050333197528707,0.0001622854112087915,0.002330407998353782
0.9909347726396408,0.20026696087115303,0.49658676254559,0.9999452044013054,-0.003938954096130386,-0.00969900196227215,-4.6865725503260413e-5,-0.033321983788547734,-0.3001535988074323,0.004854347615254571,-0.05015822122368445,0.00024203380458868892,0.0023226108965684355
0.9905920412127889,0.19726937033757833,0.49663509544303425,0.9999442012098883,-0.004189382237250645,-0.009697531715619647,-3.7706942737901634e-5,-0.03522425407021723,-0.29935632410974555,0.004812166256883744,-0.04997362263739963,0.0003230144912328996,0.0023145681209784975
0.9902302886730916,0.19427999774450166,0.49668300282417277,0.9999431433748995,-0.004438863371401865,-0.009695653283508332,-2.8581487818480258e-5,-0.03712619314250887,-0.29851004170825707,0.0047692407872187165,-0.04977966656140978,0.000405156999805934,0.002306290385454113
0.9898495187281374,0.19129933222422188,0.4967304772878451,0.999942031874937,-0.00468735131388773,-0.009693361007162744,-1.9490193857792027e-5,-0.039027721720149074,-0.29761494205846606,0.00472557926069923,-0.049576601043965864,0.0004884066101235601,0.0022977869794676754
0.9894497358838542,0.18832786095981302,0.4967775115162442,0.9999408677225675,-0.004934801101522349,-0.009690649486075481,-1.0433862760441733e-5,-0.040928759428948365,-0.296671224509843,0.004681190295787823,-0.049364666228476045,0.0005727146276460389,0.002289066546645344
0.9890309454551137,0.18536606909739764,0.4968240982823528,0.9999396519619833,-0.005181169005678155,-0.009687513606967891,-1.413263604041576e-6,-0.042829224863619855,-0.29567909706278733,0.004636083434001601,-0.04914411537415351,0.0006580147406813723,0.0022801389451541122
0.9885931535759285,0.18241443966075668,0.4968702304525383,0.9999383856711797,-0.0054264123058148685,-0.009683948238449515,7.5708430555036174e-6,-0.04472903560062513,-0.29463877615229694,0.0045902678130232905,-0.04891509812522763,0.0007443804458545139,0.00227100278669579
0.9881363672094875,0.179473453468047,0.49691590099141275,0.9999370699512687,-0.005670489718643266,-0.00967994890411105,1.651775704259381e-5,-0.04662810824958699,-0.29355048642111314,0.004543753945556183,-0.04867803921386026,0.00083147606832275,0.00226168883724241
0.9876605941571878,0.17654358905114273,0.49696110295751345,0.9999357059240594,-0.005913361300294949,-0.00967551186039513,2.5426842515796136e-5,-0.04852635858320565,-0.29241446043945263,0.004496550105323816,-0.0484330491423358,0.0009193439350888362,0.0022521966132876513
0.9871658430653459,0.1736253225781686,0.49700582955382006,0.9999342947430783,-0.006154987859867614,-0.009670633112287365,3.429745000992203e-5,-0.05042370183653493,-0.29123093836137953,0.004448676909129215,-0.048180318345985684,0.0010080422894200255,0.0022425255151431673
0.9866521234350135,0.17071912777579218,0.49705007402792123,0.9999328375836872,-0.006395330944182009,-0.00966530929874691,4.3128985199723436e-5,-0.05232005184826213,-0.29000016830275777,0.004400122663412873,-0.0479199509918021,0.0010972591115172086,0.0022327003730306196
0.9861194456282312,0.167825475854588,0.4970938297004928,0.999931335638897,-0.006634353399580475,-0.009659537597648577,5.192090702770628e-5,-0.05421532259942585,-0.2887224053208281,0.0043509136803062615,-0.0476523622341966,0.0011870906596727112,0.002222722135781954
0.9855678208715587,0.16494483543804428,0.49713709008452467,0.9999297901216656,-0.006872019590972927,-0.009653315120160011,6.0672680231865116e-5,-0.05610942720293376,-0.2873979117271336,0.0043010621117634176,-0.04737774402103944,0.0012774672816898136,0.002212598902966838
0.9849972612631993,0.16207767249211802,0.4971798488174926,0.9999282022629967,-0.00710829483143678,-0.009646639288872636,6.938379835790772e-5,-0.058002278227325614,-0.2860269566853431,0.004250580704224931,-0.04709628328081225,0.0013683339251274473,0.002202337617125526
0.9844077797781732,0.1592244502576088,0.4972220996652175,0.999926573309221,-0.007343145378868912,-0.00963950795578475,7.805379213500423e-5,-0.059893787754677165,-0.2846098160324094,0.004199482381262245,-0.046808170600319145,0.0014595737157681904,0.0021919492871270065
0.9837993902712536,0.15638562918569787,0.4972638366075451,0.9999249045250843,-0.0075765390547667035,-0.009631918430694192,8.668216185762556e-5,-0.06178386773448068,-0.28314677180262793,0.004147797025427944,-0.046513840622452104,0.0015515204470634854,0.0021814189688059236
0.9831721074855243,0.15356166687228956,0.4973050536637355,0.9999231971877097,-0.007808443404834105,-0.009623869357702822,9.526850518835499e-5,-0.06367242859888504,-0.28163811303018377,0.004095502637960747,-0.04621274781798446,0.0016433062408990732,0.002170796042049202
0.9825259470559012,0.15075301799416158,0.49734574486616884,0.9999214525972685,-0.008038825338536268,-0.009615359895461835,0.00010381245560585856,-0.06555938156594462,-0.2800841345234317,0.004042623843016004,-0.04590518283760973,0.00173559297105228,0.002160041955423532
0.9818609255075571,0.14796013424761276,0.49738590445177355,0.9999196720726379,-0.008267653363100032,-0.009606388274154812,0.00011231358877874195,-0.06744463733590057,-0.27848513751820525,0.003989176927380011,-0.045591494010024165,0.0018280902769970831,0.0021491815602740177
0.9811770602597015,0.14518346428680706,0.49742552684503527,0.9999178569351588,-0.008494897459315809,-0.009596953349436325,0.00012077153590373449,-0.06932810642153345,-0.27684142915716126,0.0039351831158456665,-0.04527192197687607,0.0019208380939698404,0.0021382163714590272
0.9804743696285947,0.1424234536647337,0.49746460663464476,0.9999160085177996,-0.008720528347056665,-0.009587054092512258,0.0001291859406082227,-0.07120969890372576,-0.27515332250920943,0.0038806540253994897,-0.04494652141581424,0.002013750159371866,0.0021271527030117176
0.9797528728303301,0.1396805447755073,0.49750313854182376,0.9999141281616988,-0.00894451718298009,-0.009576690096540831,0.00013755649090895617,-0.07308932475523255,-0.27342113626586284,0.0038256045457918763,-0.044615411973757235,0.002106663730393254,0.0021160018983840266
0.9790125899821048,0.13695517679792776,0.4975411174153469,0.9999122172253976,-0.00916683532598093,-0.00956586073949501,0.00014588285838942867,-0.07496689377550639,-0.2716451947922859,0.0037700452989934807,-0.044278554675487754,0.002199827603150048,0.0021047479155091673
0.9782535421031677,0.134247785640266,0.4975785382659654,0.9999102770882913,-0.009387454780837403,-0.009554564313328013,0.00015416464196127354,-0.07684231571918407,-0.26982582780719844,0.0037139980596970893,-0.04393624675944958,0.0022934275918284315,0.0020933845203126205
0.9774757511180207,0.13155880388578384,0.49761539627471735,0.9999083091348978,-0.009606348247318873,-0.009542799489839257,0.00016240147053938188,-0.07871549979342661,-0.26796337057170366,0.0036574751109410665,-0.04358846863413179,0.0023871257759664984,0.0020819316821337175
0.9766792398589129,0.12888866073975974,0.4976516868058952,0.9999063147450589,-0.00982348929463237,-0.00953056604002443,0.0001705930551928365,-0.08058635527748656,-0.2660581633921523,0.0036005008202210065,-0.04323558719616879,0.0024808200325678615,0.0020704018769256197
0.9758640320668687,0.12623778197765323,0.49768740539529943,0.9999042953000045,-0.010038852206128886,-0.009517864219638201,0.00017873914407565426,-0.08245479115302401,-0.2641105519037527,0.0035430851217479664,-0.042877520862836055,0.0025744183684554512,0.0020587985683259784
0.9750301523921961,0.12360658989407433,0.4977225477147735,0.9999022521948848,-0.010252411088738339,-0.009504694286168864,0.0001868394793627258,-0.08432071658156481,-0.2621208866464525,0.0034852452908284764,-0.042514280422974275,0.0026680120104015143,0.0020471154378023278
0.9741776263935962,0.12099550325297255,0.497757109607844,0.9999001868369352,-0.01046414022229589,-0.009491056278580275,0.00019489378450221318,-0.08618404071587944,-0.26008952320681483,0.0034269983895701983,-0.04214592405049215,0.0027615971306937798,0.0020353530744106475
0.9733064805383391,0.11840493723740851,0.4977910870886916,0.9998981006422399,-0.010674014149625528,-0.009476950186824864,0.00020290177730285984,-0.08804467268767063,-0.2580168221674982,0.0033683614872535923,-0.041772498537130665,0.002855197103130049,0.0020235100989619715
0.9724167422024511,0.11583530339993724,0.49782447634624416,0.9998959950327838,-0.010882007773350398,-0.009462376072619133,0.0002108631794809049,-0.08990252161641414,-0.25590314903519096,0.003309352464424073,-0.041394100762530715,0.0029487597546090276,0.0020115907803437373
0.971508439670764,0.11328700961367032,0.49785727374742716,0.9998938714326435,-0.01108809644845454,-0.009447334274484123,0.00021877773261418513,-0.09175749663052457,-0.2537488741771715,0.003249989040192539,-0.04101081451327914,0.0030422263774592838,0.001999599569280325
0.9705816021365126,0.11076046002413305,0.49788947583773513,0.9998917312680538,-0.011292255917997582,-0.009431825380705056,0.00022664519560285215,-0.09360950692909752,-0.25155437273077175,0.0031902892094024574,-0.040622710968220115,0.0031355556195072566,0.0019875395304296854
0.9696362597004126,0.10825605500191747,0.49792107934383484,0.9998895759678281,-0.011494462259911836,-0.009415850160096348,0.00023446533891302357,-0.09545846182279416,-0.24932002453440522,0.00313027121181706,-0.04022985265221807,0.003228716486876255,0.001975412864849727
0.9686724433693688,0.10577419109600493,0.4979520811769427,0.9998874069634448,-0.011694691858475872,-0.009399409504568523,0.00024223793984620148,-0.09730427076713774,-0.24704621406180902,0.003069953717798974,-0.03983229934967699,0.0033216906182861987,0.001963220861545218
0.9676901850549993,0.10331526098759497,0.49798247843272014,0.9998852256889207,-0.011892921349050265,-0.009382504431611444,0.0002499627821924916,-0.09914684336799176,-0.2447333303874818,0.0030093549461505456,-0.0394300914867227,0.0034144460239011595,0.0019509653363455196
0.966689517571985,0.10087965344431221,0.49801226838706325,0.9998830335806164,-0.012089127539013712,-0.00936513613225631,0.00025763965938679754,-0.10098608941264123,-0.24238176714636775,0.002948492725128242,-0.039023257222128925,0.0035069451373025322,0.0019386482914165114
0.9656704746362416,0.0984677532744814,0.4980414484818968,0.9998808320762186,-0.012283287291463886,-0.009347306166254432,0.00026526838931859113,-0.10282191887889139,-0.23999192256190136,0.0028873824323426473,-0.03861179044077746,0.003599077818480587,0.001926276048029175
0.9646330908619046,0.09607994128218474,0.49807001633754483,0.9998786226120454,-0.012475377712079759,-0.009329016448909305,0.000272848814960383,-0.10465424215653894,-0.2375641992509731,0.0028260443699208134,-0.0381957940523064,0.003690811770668613,0.0019138515550007373
0.9635774017574287,0.09371659422308591,0.49809796977722043,0.9998764066229435,-0.012665376277825748,-0.00931026901576925,0.0002803807862427903,-0.10648296999592853,-0.23509900426831717,0.002764498813455924,-0.03777531346554039,0.0037821310662357784,0.0019013754600499945
0.9625034437219179,0.0913780847603088,0.498125306824807,0.999874185541986,-0.012853260815940435,-0.009291065997752238,0.0002878641571156143,-0.10830801351990821,-0.23259674905580335,0.002702765621296186,-0.037350443199398,0.0038730133713107025,0.0018888495577247006
0.9614112540412151,0.08906478142117248,0.49815202570911415,0.9998719608024937,-0.013039009593230433,-0.009271409194416921,0.00029529875353530294,-0.11012928424699756,-0.23005784931812043,0.002640865920368226,-0.03692126443744132,0.003963613613144653,0.0018762642121584877
0.960300870884618,0.08677704855465145,0.4981781248655968,0.9998697338408666,-0.01322260102429103,-0.00925130008797018,0.00030268437258130587,-0.11194669395733214,-0.2274827250147683,0.0025788199129957567,-0.03648775499060193,0.004053903845243942,0.0018636197628808262
0.9591723333022993,0.08451524628888195,0.49820360292884347,0.9998675060938611,-0.013404013433857878,-0.009230740414290785,0.00031002082468893145,-0.1137601547040761,-0.22487180035693904,0.002516647223601573,-0.03604990092010304,0.0041438103601956445,0.0018509196511253402
0.9580256812224421,0.08227973048820286,0.49822845871739124,0.9998652790050552,-0.013583224466051308,-0.009209732293608495,0.00031730793911125866,-0.11556957884453349,-0.222225503915375,0.002454365017938968,-0.035607443732257354,0.004233252864146963,0.0018381634803658494
